age,numberofdependents,zipcode,latitude,longitude,population,numberofreferrals,avgmonthlylongdistancecharges,avgmonthlygbdownload,monthlycharge,satisfactionscore,churnscore,cltv
23.0,0.0,95436.0,38.499302,-122.92444,6216.0,10.0,0.0,85.0,66.8,4.0,42.0,4698.0
43.0,0.0,95437.0,39.455555,-123.683979,14417.0,1.0,49.51,3.0,100.3,4.0,39.0,5757.0
51.0,0.0,95439.0,38.493888,-122.777141,476.0,0.0,28.0,18.0,105.35,3.0,74.0,5503.0
51.0,0.0,95441.0,38.731771,-123.064272,2349.0,0.0,29.72,11.0,85.2,5.0,52.0,5156.0
42.0,0.0,95443.0,39.045246,-122.743181,175.0,0.0,33.18,0.0,18.95,5.0,26.0,4097.0
51.0,0.0,95444.0,38.434362,-122.86891,390.0,0.0,43.49,28.0,69.8,5.0,33.0,5456.0
48.0,0.0,95445.0,38.848082,-123.50608,1916.0,5.0,9.98,22.0,106.15,3.0,32.0,4115.0
51.0,1.0,95446.0,38.52576,-123.013347,4913.0,5.0,37.11,0.0,20.55,5.0,41.0,5809.0
64.0,0.0,95449.0,38.93706,-123.118111,1373.0,0.0,3.69,0.0,25.25,5.0,43.0,3962.0
40.0,1.0,95450.0,38.505995,-123.187019,438.0,2.0,31.99,0.0,19.75,4.0,68.0,3677.0
58.0,0.0,95452.0,38.419525,-122.521585,1653.0,0.0,8.35,29.0,60.95,3.0,28.0,4323.0
60.0,0.0,95453.0,39.080469,-122.955176,11180.0,0.0,42.05,12.0,81.15,3.0,25.0,3031.0
26.0,0.0,95454.0,39.806141,-123.531098,2706.0,2.0,39.44,0.0,19.1,4.0,72.0,4241.0
29.0,0.0,95456.0,39.245911,-123.77214,882.0,0.0,49.02,0.0,20.8,4.0,80.0,4758.0
31.0,1.0,95457.0,38.925545,-122.549083,2644.0,7.0,2.5,13.0,90.15,3.0,49.0,5824.0
30.0,0.0,95458.0,39.141934,-122.770679,3002.0,2.0,22.33,71.0,90.1,3.0,80.0,5054.0
33.0,3.0,95461.0,38.787446,-122.58675,7789.0,1.0,41.14,53.0,118.75,4.0,49.0,5475.0
56.0,0.0,95462.0,38.471049,-123.015549,1537.0,1.0,42.26,2.0,85.9,4.0,67.0,4038.0
41.0,0.0,95463.0,39.182916,-123.552571,148.0,1.0,10.34,22.0,95.0,3.0,76.0,4639.0
51.0,3.0,95464.0,39.12334,-122.838198,2223.0,1.0,18.62,0.0,20.15,5.0,74.0,2836.0
52.0,0.0,95466.0,39.094102,-123.500853,1113.0,0.0,10.46,0.0,21.2,4.0,34.0,2066.0
31.0,2.0,95468.0,38.911299,-123.609588,1352.0,1.0,5.88,0.0,24.2,3.0,67.0,3109.0
40.0,0.0,95469.0,39.408634,-123.045516,1884.0,0.0,48.92,0.0,20.3,3.0,72.0,4188.0
36.0,2.0,95471.0,38.522328,-122.97932,298.0,1.0,25.16,26.0,85.3,4.0,43.0,4732.0
43.0,0.0,95472.0,38.398815,-122.861923,31266.0,0.0,34.78,2.0,89.6,3.0,36.0,2269.0
47.0,0.0,95482.0,39.134075,-123.23422,30988.0,0.0,33.8,17.0,56.25,4.0,47.0,2277.0
59.0,2.0,95485.0,39.220368,-122.907693,2344.0,2.0,10.03,29.0,50.95,4.0,73.0,4298.0
42.0,3.0,95488.0,39.724433,-123.767578,309.0,8.0,40.86,27.0,115.85,3.0,75.0,4937.0
51.0,0.0,95490.0,39.492046,-123.375818,13472.0,0.0,24.75,13.0,103.65,5.0,21.0,2183.0
45.0,0.0,95492.0,38.527297,-122.810044,23701.0,0.0,43.3,0.0,26.1,3.0,42.0,6466.0
33.0,0.0,95493.0,39.222323,-122.985488,240.0,3.0,0.0,25.0,35.1,3.0,35.0,3610.0
52.0,0.0,95497.0,38.696659,-123.436861,752.0,2.0,48.14,28.0,67.25,4.0,36.0,6438.0
50.0,2.0,95501.0,40.796621,-124.15428,23224.0,1.0,15.04,0.0,25.0,4.0,65.0,5409.0
20.0,1.0,95503.0,40.737431,-124.108897,23570.0,0.0,41.39,48.0,59.55,3.0,47.0,5824.0
48.0,0.0,95511.0,40.166028,-123.584144,261.0,0.0,26.3,23.0,77.8,5.0,59.0,6483.0
34.0,1.0,95514.0,40.309088,-123.668201,199.0,2.0,47.1,25.0,55.1,4.0,40.0,2499.0
55.0,0.0,95521.0,40.839958,-124.003757,19596.0,7.0,37.98,0.0,24.15,5.0,68.0,5613.0
33.0,2.0,95524.0,40.825486,-124.049485,1689.0,0.0,0.0,25.0,45.25,5.0,37.0,5712.0
31.0,1.0,95526.0,40.372532,-123.525626,695.0,9.0,39.98,0.0,20.25,3.0,45.0,4954.0
45.0,0.0,95527.0,40.854512,-123.450097,485.0,7.0,15.23,26.0,64.75,3.0,30.0,4675.0
57.0,0.0,95528.0,40.497283,-123.93037,1072.0,4.0,17.19,11.0,54.6,3.0,43.0,5763.0
28.0,0.0,92028.0,33.362575,-117.299644,42239.0,0.0,13.89,0.0,20.7,4.0,46.0,2107.0
50.0,0.0,95540.0,40.584991,-124.121504,12241.0,8.0,27.59,25.0,115.8,3.0,41.0,5130.0
63.0,0.0,95542.0,40.057784,-123.679461,2423.0,0.0,39.16,8.0,49.45,3.0,60.0,3672.0
58.0,0.0,95543.0,41.867908,-123.794144,532.0,0.0,5.92,23.0,83.8,3.0,40.0,6339.0
22.0,0.0,95549.0,40.664483,-123.865325,264.0,0.0,44.24,52.0,116.6,3.0,74.0,5680.0
24.0,0.0,95550.0,40.7666,-123.80458,155.0,4.0,23.99,51.0,54.2,4.0,31.0,4474.0
50.0,0.0,95551.0,40.665952,-124.240051,1447.0,0.0,21.36,0.0,19.3,5.0,23.0,5917.0
20.0,0.0,95552.0,40.390301,-123.412327,265.0,0.0,43.78,47.0,65.05,4.0,30.0,4709.0
59.0,3.0,95555.0,41.336354,-124.044354,494.0,4.0,48.29,0.0,24.05,4.0,36.0,4755.0
23.0,0.0,95556.0,41.269521,-123.546958,574.0,0.0,4.92,0.0,18.75,4.0,23.0,5355.0
42.0,3.0,95558.0,40.274302,-124.210902,300.0,1.0,3.01,0.0,20.15,5.0,29.0,3556.0
23.0,3.0,95559.0,40.184094,-123.745487,163.0,2.0,36.86,0.0,20.0,3.0,72.0,3743.0
19.0,0.0,95565.0,40.440636,-124.098739,1125.0,0.0,0.0,76.0,24.4,5.0,61.0,5092.0
32.0,0.0,95568.0,41.444606,-123.471895,202.0,0.0,42.68,27.0,65.25,5.0,43.0,2562.0
28.0,0.0,95569.0,40.363446,-123.835041,400.0,0.0,33.95,59.0,50.55,5.0,29.0,5530.0
19.0,0.0,95571.0,40.310119,-123.909449,270.0,0.0,38.81,52.0,70.7,3.0,28.0,4056.0
33.0,2.0,95573.0,40.949012,-123.655847,1666.0,8.0,35.09,30.0,45.25,5.0,57.0,2776.0
51.0,0.0,95585.0,39.873371,-123.741474,321.0,0.0,1.57,26.0,70.3,4.0,37.0,2980.0
28.0,0.0,95587.0,39.955587,-123.681175,200.0,0.0,21.26,53.0,108.95,4.0,21.0,5758.0
42.0,2.0,92028.0,33.362575,-117.299644,42239.0,1.0,31.83,0.0,26.45,4.0,72.0,5359.0
34.0,0.0,95601.0,38.431407,-120.8421,222.0,0.0,10.41,0.0,19.65,3.0,58.0,5916.0
31.0,3.0,95603.0,38.912881,-121.082766,24944.0,4.0,34.66,0.0,19.05,4.0,80.0,5091.0
45.0,0.0,95605.0,38.592745,-121.540036,12756.0,0.0,33.45,5.0,74.75,4.0,66.0,2830.0
59.0,3.0,95606.0,38.809804,-122.241383,382.0,3.0,4.67,58.0,75.8,5.0,37.0,4479.0
26.0,0.0,95607.0,38.681651,-122.130569,262.0,5.0,0.0,59.0,25.1,3.0,57.0,4959.0
56.0,0.0,95608.0,38.626128,-121.328011,58830.0,0.0,10.91,16.0,44.45,3.0,65.0,4909.0
23.0,1.0,95610.0,38.69508,-121.271616,43718.0,5.0,13.17,59.0,104.3,3.0,76.0,4997.0
30.0,1.0,95614.0,38.880622,-120.973865,3674.0,3.0,33.24,51.0,89.0,3.0,46.0,5650.0
43.0,2.0,95615.0,38.311609,-121.554034,699.0,0.0,34.07,0.0,20.15,5.0,78.0,2722.0
58.0,1.0,95619.0,38.683605,-120.811852,4426.0,5.0,0.0,15.0,36.15,3.0,39.0,6314.0
42.0,0.0,95620.0,38.392821,-121.799917,18529.0,0.0,6.0,0.0,19.2,4.0,23.0,2159.0
49.0,0.0,95621.0,38.69549,-121.307864,41636.0,0.0,48.03,0.0,19.25,3.0,68.0,4137.0
28.0,2.0,95623.0,38.63153,-120.842609,4097.0,0.0,32.06,52.0,61.2,4.0,31.0,5056.0
36.0,0.0,95624.0,38.434138,-121.30587,38534.0,0.0,47.43,0.0,20.45,4.0,65.0,6097.0
27.0,2.0,95625.0,38.349195,-121.902943,171.0,9.0,0.0,52.0,35.05,3.0,33.0,4829.0
20.0,1.0,95627.0,38.834469,-122.127193,2756.0,0.0,26.63,27.0,44.0,3.0,24.0,5611.0
32.0,1.0,95629.0,38.513484,-120.704613,850.0,4.0,4.62,19.0,50.35,5.0,48.0,3386.0
41.0,3.0,95631.0,39.031876,-120.811141,5714.0,0.0,24.1,0.0,20.0,3.0,31.0,5188.0
21.0,0.0,95634.0,38.9386,-120.785514,2723.0,6.0,15.35,41.0,86.4,3.0,27.0,6114.0
60.0,0.0,95638.0,38.313447,-121.123886,1745.0,0.0,30.42,14.0,94.1,3.0,69.0,3192.0
29.0,0.0,95640.0,38.33788,-120.954202,9752.0,6.0,2.0,48.0,108.9,5.0,45.0,5119.0
52.0,0.0,95646.0,38.631489,-120.015167,129.0,0.0,26.9,0.0,19.9,4.0,40.0,2822.0
56.0,0.0,95648.0,38.922812,-121.312005,15286.0,7.0,25.3,28.0,66.4,4.0,79.0,3282.0
57.0,3.0,95651.0,38.815515,-120.916997,485.0,10.0,27.27,76.0,100.7,4.0,72.0,3337.0
26.0,1.0,95653.0,38.674276,-121.961866,844.0,0.0,23.12,0.0,25.6,3.0,76.0,5662.0
35.0,3.0,95655.0,38.549822,-121.266725,929.0,1.0,40.2,0.0,19.85,4.0,31.0,2928.0
34.0,0.0,95658.0,38.883224,-121.15918,6096.0,0.0,35.5,0.0,20.75,4.0,67.0,4261.0
36.0,0.0,95659.0,38.788898,-121.608624,751.0,0.0,30.44,30.0,95.8,3.0,45.0,5470.0
39.0,0.0,95660.0,38.671295,-121.388251,32202.0,9.0,33.22,23.0,94.65,3.0,20.0,5943.0
35.0,0.0,95662.0,38.689174,-121.218435,32040.0,10.0,40.67,12.0,106.65,4.0,57.0,5948.0
43.0,0.0,95663.0,38.859093,-121.182872,2048.0,0.0,5.47,29.0,45.85,3.0,65.0,2245.0
47.0,0.0,95667.0,38.733714,-120.795213,34146.0,0.0,17.07,3.0,61.15,4.0,28.0,4592.0
55.0,0.0,95668.0,38.833554,-121.498102,901.0,0.0,29.52,28.0,78.95,3.0,35.0,4093.0
35.0,3.0,95670.0,38.602723,-121.279913,49729.0,0.0,4.76,58.0,109.2,3.0,44.0,6005.0
59.0,3.0,95672.0,38.724322,-120.991237,3815.0,7.0,18.99,53.0,61.3,3.0,72.0,4173.0
61.0,2.0,95674.0,38.954144,-121.482536,947.0,7.0,0.0,10.0,40.55,5.0,30.0,2866.0
55.0,0.0,95675.0,38.545775,-120.743325,364.0,0.0,41.52,0.0,19.8,4.0,38.0,4636.0
34.0,1.0,95677.0,38.7904,-121.236973,21510.0,3.0,41.58,19.0,108.25,4.0,71.0,4972.0
33.0,2.0,95678.0,38.759751,-121.288545,30614.0,2.0,33.82,10.0,105.05,5.0,75.0,5870.0
43.0,1.0,95681.0,38.984756,-121.345074,1219.0,3.0,28.46,14.0,90.45,3.0,25.0,5509.0
21.0,0.0,95682.0,38.598936,-120.963092,24738.0,0.0,8.52,73.0,86.4,3.0,33.0,6474.0
49.0,0.0,95683.0,38.470423,-121.114897,4731.0,5.0,44.4,11.0,66.9,4.0,61.0,5546.0
59.0,0.0,95684.0,38.606703,-120.586659,2958.0,9.0,42.08,15.0,110.7,3.0,60.0,5461.0
21.0,0.0,95685.0,38.432145,-120.77069,4610.0,2.0,19.15,0.0,20.0,5.0,71.0,3585.0
49.0,0.0,95689.0,38.481902,-120.603668,1273.0,0.0,38.88,2.0,70.15,3.0,62.0,4260.0
50.0,3.0,95691.0,38.627951,-121.593287,19050.0,6.0,49.18,76.0,80.05,3.0,26.0,5823.0
57.0,0.0,95693.0,38.392559,-121.225093,5889.0,2.0,0.0,15.0,49.2,3.0,33.0,4700.0
28.0,0.0,95694.0,38.578604,-122.024579,8406.0,9.0,31.29,0.0,20.5,5.0,63.0,5848.0
40.0,0.0,95695.0,38.71967,-121.862416,38547.0,0.0,0.0,2.0,38.25,3.0,73.0,2653.0
60.0,3.0,95701.0,39.218096,-120.79153,751.0,4.0,0.0,56.0,54.95,4.0,23.0,4175.0
49.0,3.0,95709.0,38.748316,-120.675512,4829.0,2.0,32.47,0.0,19.9,5.0,29.0,5964.0
28.0,2.0,95713.0,39.084645,-120.894014,8525.0,1.0,20.49,0.0,19.9,3.0,53.0,6015.0
62.0,0.0,95714.0,39.197215,-120.83679,350.0,9.0,39.0,7.0,84.6,4.0,31.0,2499.0
54.0,0.0,95717.0,39.170376,-120.838404,407.0,0.0,49.57,21.0,85.25,5.0,57.0,2292.0
51.0,2.0,95720.0,38.766036,-120.209673,183.0,10.0,25.9,30.0,81.25,4.0,62.0,5907.0
26.0,0.0,95721.0,38.851842,-120.076204,69.0,4.0,24.32,76.0,115.5,3.0,44.0,4697.0
28.0,0.0,95726.0,38.733908,-120.453416,8577.0,0.0,10.06,48.0,79.0,3.0,33.0,3885.0
31.0,0.0,95736.0,39.00978,-120.978273,31.0,0.0,23.43,0.0,20.8,5.0,57.0,4626.0
34.0,0.0,95742.0,38.591134,-121.161585,299.0,9.0,35.55,17.0,59.5,5.0,71.0,5477.0
20.0,0.0,95747.0,38.784329,-121.373245,25418.0,10.0,35.29,47.0,100.45,5.0,42.0,3744.0
22.0,0.0,95762.0,38.684437,-121.055634,22028.0,0.0,42.02,0.0,20.6,4.0,70.0,2858.0
24.0,0.0,95765.0,38.823278,-121.281856,15494.0,0.0,23.03,0.0,20.3,4.0,55.0,2768.0
34.0,0.0,95814.0,38.584505,-121.491956,16599.0,0.0,0.0,19.0,39.55,3.0,67.0,3755.0
56.0,0.0,95816.0,38.574856,-121.46504,16164.0,0.0,46.17,0.0,20.45,5.0,43.0,3434.0
47.0,0.0,95818.0,38.556306,-121.495817,21313.0,5.0,22.83,0.0,25.25,3.0,70.0,4571.0
55.0,0.0,95819.0,38.567594,-121.437507,15975.0,1.0,26.8,17.0,91.25,5.0,57.0,3296.0
48.0,0.0,95820.0,38.53508,-121.444144,37031.0,0.0,41.23,27.0,72.45,4.0,77.0,3175.0
42.0,0.0,95822.0,38.512569,-121.495184,44683.0,0.0,32.88,0.0,19.7,4.0,56.0,4831.0
59.0,3.0,95824.0,38.517295,-121.439819,30580.0,0.0,29.5,76.0,75.1,4.0,23.0,6123.0
22.0,2.0,95825.0,38.590035,-121.412455,30715.0,3.0,19.04,0.0,25.0,4.0,41.0,4275.0
49.0,2.0,95827.0,38.549185,-121.328386,19611.0,5.0,40.74,17.0,91.55,3.0,49.0,6423.0
51.0,0.0,95829.0,38.486502,-121.334051,11396.0,0.0,0.0,25.0,35.8,3.0,68.0,5658.0
25.0,0.0,95830.0,38.490508,-121.284171,592.0,0.0,28.4,76.0,113.15,3.0,35.0,4955.0
55.0,1.0,95831.0,38.494832,-121.529447,42832.0,5.0,47.46,0.0,19.85,3.0,20.0,2618.0
63.0,2.0,95833.0,38.619049,-121.517552,31422.0,7.0,24.23,0.0,19.9,3.0,30.0,2334.0
62.0,3.0,95834.0,38.646209,-121.52446,8403.0,5.0,44.13,0.0,19.7,3.0,51.0,4122.0
47.0,1.0,95837.0,38.691607,-121.602284,264.0,5.0,14.48,19.0,59.1,4.0,71.0,5846.0
21.0,0.0,95841.0,38.660442,-121.346321,20993.0,2.0,42.18,53.0,91.15,5.0,44.0,6439.0
58.0,0.0,95843.0,38.715498,-121.363411,36432.0,0.0,18.65,10.0,68.95,3.0,57.0,5536.0
21.0,1.0,95864.0,38.585826,-121.376263,23362.0,0.0,18.61,27.0,51.55,3.0,72.0,4057.0
62.0,1.0,95901.0,39.19514,-121.503883,38091.0,0.0,17.56,0.0,24.4,3.0,66.0,4889.0
58.0,0.0,95903.0,39.125311,-121.392283,5654.0,9.0,10.68,23.0,96.8,5.0,66.0,3249.0
42.0,0.0,95910.0,39.467828,-120.841386,118.0,0.0,48.25,24.0,70.05,3.0,63.0,3522.0
29.0,0.0,95912.0,38.982373,-122.047751,4796.0,0.0,24.17,0.0,19.5,5.0,57.0,5625.0
32.0,0.0,95914.0,39.396585,-121.38029,626.0,0.0,32.91,24.0,78.75,5.0,66.0,2610.0
44.0,0.0,95917.0,39.457388,-121.818201,3169.0,0.0,10.2,0.0,19.55,5.0,58.0,5607.0
64.0,0.0,95919.0,39.440687,-121.263583,1237.0,0.0,10.87,16.0,103.65,5.0,63.0,6088.0
36.0,0.0,95920.0,39.449794,-121.936372,303.0,2.0,6.77,3.0,54.7,4.0,37.0,3475.0
35.0,0.0,95922.0,39.432127,-121.099287,632.0,0.0,49.48,9.0,54.15,3.0,64.0,4293.0
51.0,0.0,95926.0,39.745712,-121.84333,35808.0,3.0,31.06,0.0,20.0,3.0,44.0,3985.0
23.0,0.0,95930.0,39.562239,-121.14836,282.0,4.0,33.93,27.0,99.25,3.0,43.0,4995.0
42.0,0.0,95932.0,39.273096,-122.050763,7503.0,0.0,44.34,0.0,19.35,3.0,52.0,5863.0
59.0,0.0,95935.0,39.381174,-121.21191,614.0,6.0,24.93,17.0,94.75,4.0,63.0,6021.0
56.0,1.0,95936.0,39.578792,-120.780786,404.0,4.0,5.81,29.0,114.05,4.0,72.0,6254.0
46.0,1.0,95938.0,39.607831,-121.777959,3524.0,6.0,19.05,0.0,19.8,3.0,49.0,3196.0
40.0,2.0,95941.0,39.531028,-121.24807,452.0,5.0,9.72,15.0,80.85,4.0,56.0,6317.0
55.0,0.0,95942.0,40.077028,-121.494168,1351.0,0.0,25.59,7.0,54.65,5.0,73.0,3185.0
36.0,0.0,95943.0,39.597975,-122.032248,1454.0,3.0,12.71,9.0,91.7,3.0,36.0,3676.0
25.0,0.0,95944.0,39.564113,-120.868836,76.0,0.0,38.78,42.0,118.6,3.0,76.0,5536.0
34.0,1.0,95945.0,39.194539,-120.988066,23990.0,6.0,29.55,0.0,24.55,3.0,28.0,5535.0
45.0,0.0,95946.0,39.203817,-121.19584,9752.0,0.0,9.05,0.0,19.45,4.0,57.0,5343.0
26.0,3.0,95947.0,40.160386,-120.835428,2064.0,0.0,27.47,51.0,116.15,4.0,46.0,5104.0
46.0,0.0,95948.0,39.346898,-121.759537,9763.0,0.0,36.68,28.0,80.6,4.0,53.0,4231.0
60.0,0.0,95949.0,39.099204,-121.137962,17922.0,7.0,6.64,0.0,20.3,5.0,54.0,4215.0
26.0,2.0,95954.0,39.933852,-121.584371,11168.0,0.0,17.51,85.0,99.8,5.0,46.0,2405.0
27.0,2.0,95957.0,39.068071,-121.832638,776.0,7.0,33.5,51.0,75.0,3.0,65.0,5011.0
21.0,0.0,95959.0,39.333737,-120.858667,17269.0,0.0,1.5,0.0,19.9,5.0,54.0,5057.0
29.0,0.0,95962.0,39.342587,-121.249833,1519.0,1.0,31.27,59.0,84.3,4.0,69.0,5724.0
20.0,0.0,95963.0,39.748037,-122.302169,13706.0,10.0,0.0,30.0,54.05,4.0,27.0,6445.0
43.0,3.0,95965.0,39.624561,-121.552866,17782.0,5.0,6.95,57.0,104.9,4.0,35.0,5169.0
35.0,0.0,95969.0,39.69676,-121.644379,28318.0,0.0,11.46,16.0,83.05,4.0,59.0,5357.0
35.0,0.0,95973.0,39.903272,-121.843567,26971.0,0.0,0.0,8.0,41.1,3.0,42.0,3618.0
47.0,0.0,95974.0,39.495768,-121.747472,74.0,0.0,36.11,13.0,45.0,3.0,35.0,4998.0
48.0,0.0,95975.0,39.225634,-121.156163,1601.0,8.0,14.18,25.0,74.55,4.0,59.0,4544.0
28.0,0.0,95977.0,39.176595,-121.291692,963.0,0.0,0.0,48.0,40.2,4.0,48.0,4624.0
47.0,0.0,95978.0,39.904002,-121.527823,28.0,7.0,44.45,6.0,70.5,4.0,61.0,5870.0
40.0,0.0,95979.0,39.288127,-122.415841,844.0,0.0,37.46,0.0,19.75,3.0,39.0,5678.0
60.0,2.0,95981.0,39.58458,-121.093256,101.0,6.0,14.41,0.0,24.65,5.0,62.0,4444.0
48.0,0.0,95982.0,39.172777,-121.805845,3193.0,4.0,41.2,10.0,104.25,3.0,70.0,5089.0
19.0,0.0,95983.0,40.053684,-120.743116,513.0,0.0,28.05,85.0,78.35,4.0,63.0,4855.0
50.0,0.0,95986.0,39.34128,-120.786867,145.0,6.0,17.72,23.0,109.7,4.0,24.0,4017.0
37.0,0.0,95991.0,39.02741,-121.614982,34967.0,0.0,35.56,3.0,94.6,3.0,42.0,3667.0
29.0,1.0,96001.0,40.587919,-122.464732,31586.0,2.0,23.55,0.0,20.2,3.0,78.0,5463.0
28.0,3.0,96002.0,40.527834,-122.318749,30338.0,0.0,10.23,0.0,20.3,3.0,43.0,4186.0
33.0,1.0,96003.0,40.677649,-122.29467,41476.0,4.0,0.0,22.0,39.4,3.0,29.0,3899.0
54.0,0.0,96006.0,41.171578,-120.913161,615.0,0.0,21.12,7.0,69.15,3.0,20.0,4320.0
50.0,0.0,96009.0,41.083464,-121.107929,595.0,0.0,0.0,8.0,51.35,5.0,59.0,5622.0
36.0,0.0,96010.0,40.775272,-123.287414,269.0,0.0,34.27,20.0,100.05,4.0,69.0,4478.0
59.0,0.0,96014.0,41.388397,-122.794636,290.0,0.0,33.88,6.0,94.45,4.0,64.0,5452.0
25.0,2.0,96015.0,41.486953,-120.913975,417.0,2.0,0.0,59.0,46.4,5.0,35.0,4003.0
61.0,0.0,96016.0,40.936285,-121.572692,344.0,1.0,4.76,8.0,104.05,4.0,36.0,4337.0
41.0,0.0,96019.0,40.692523,-122.369876,6277.0,0.0,0.0,21.0,24.9,5.0,20.0,5942.0
37.0,3.0,96020.0,40.243494,-121.154733,2664.0,7.0,14.55,58.0,59.6,3.0,28.0,4778.0
58.0,3.0,96022.0,40.336392,-122.448533,12348.0,0.0,0.0,57.0,40.55,3.0,27.0,2898.0
60.0,2.0,96025.0,41.212695,-122.392067,2602.0,8.0,29.64,0.0,20.75,3.0,68.0,4937.0
50.0,0.0,96027.0,41.405193,-123.008567,2156.0,8.0,27.16,3.0,113.15,3.0,75.0,4068.0
56.0,2.0,96028.0,41.017282,-121.468945,1902.0,1.0,9.1,28.0,48.8,4.0,51.0,4785.0
56.0,0.0,96029.0,39.84784,-122.544556,84.0,0.0,42.73,23.0,63.05,3.0,73.0,3214.0
21.0,0.0,96031.0,41.232128,-123.194748,170.0,8.0,33.55,41.0,100.85,5.0,76.0,5891.0
58.0,0.0,96033.0,40.740138,-122.587476,373.0,0.0,34.18,8.0,80.55,4.0,24.0,5183.0
39.0,3.0,96034.0,41.411315,-122.697236,392.0,0.0,26.24,53.0,64.4,4.0,45.0,2545.0
54.0,2.0,96035.0,40.03194,-122.176023,3357.0,9.0,35.35,29.0,75.2,4.0,46.0,4559.0
36.0,0.0,96037.0,41.528541,-122.955018,295.0,7.0,1.34,19.0,84.9,4.0,65.0,4447.0
51.0,0.0,96038.0,41.599978,-122.539381,616.0,0.0,7.32,0.0,19.3,5.0,57.0,4764.0
52.0,0.0,96044.0,41.962127,-122.527696,1026.0,0.0,4.22,13.0,74.65,3.0,59.0,5616.0
33.0,0.0,96046.0,40.648024,-123.465088,268.0,0.0,28.72,21.0,59.05,5.0,59.0,5841.0
32.0,0.0,96048.0,40.913192,-123.06597,734.0,4.0,46.91,0.0,20.55,3.0,78.0,4745.0
31.0,0.0,96050.0,41.816595,-122.948287,482.0,10.0,21.91,5.0,76.55,3.0,71.0,2085.0
52.0,0.0,96051.0,40.883853,-122.418258,1236.0,0.0,0.0,15.0,62.5,4.0,57.0,4165.0
25.0,3.0,96054.0,41.280478,-121.160249,386.0,2.0,43.19,59.0,94.9,3.0,53.0,3539.0
29.0,0.0,96056.0,41.10831,-121.360362,1554.0,0.0,16.2,0.0,19.9,3.0,46.0,2750.0
26.0,2.0,96057.0,41.251322,-122.105209,1586.0,6.0,2.86,0.0,20.45,4.0,43.0,5587.0
25.0,0.0,96058.0,41.769709,-121.92063,816.0,0.0,38.33,41.0,106.05,3.0,60.0,4588.0
58.0,1.0,96059.0,40.426679,-121.850421,598.0,7.0,9.19,19.0,113.45,3.0,35.0,3729.0
25.0,2.0,96061.0,40.331975,-121.460674,78.0,5.0,24.33,52.0,92.55,3.0,27.0,4700.0
49.0,0.0,96062.0,40.531257,-122.148139,830.0,7.0,10.13,3.0,65.6,4.0,44.0,4552.0
25.0,0.0,96068.0,41.082472,-121.195215,240.0,0.0,38.68,73.0,49.7,5.0,48.0,5832.0
59.0,2.0,96069.0,40.689243,-122.037023,829.0,8.0,0.0,16.0,30.2,4.0,78.0,5825.0
45.0,0.0,96076.0,40.367964,-122.937379,215.0,0.0,30.18,4.0,56.35,4.0,42.0,5128.0
39.0,0.0,96084.0,40.923558,-122.059933,459.0,0.0,49.69,12.0,107.55,3.0,33.0,4800.0
48.0,3.0,96085.0,41.737962,-123.07557,88.0,9.0,11.81,0.0,19.85,4.0,46.0,6440.0
26.0,3.0,96086.0,41.924174,-123.260788,332.0,9.0,11.85,59.0,95.9,3.0,30.0,4213.0
55.0,0.0,96087.0,40.617614,-122.512861,528.0,4.0,21.19,0.0,23.85,5.0,77.0,6166.0
20.0,0.0,96090.0,40.021787,-122.127576,405.0,5.0,6.89,41.0,83.85,3.0,53.0,5703.0
24.0,3.0,96094.0,41.465121,-122.380947,5896.0,0.0,36.73,52.0,76.1,3.0,33.0,2045.0
61.0,3.0,96096.0,40.637105,-121.906949,843.0,9.0,21.84,30.0,74.55,3.0,25.0,4703.0
53.0,1.0,96097.0,41.764869,-122.671316,9538.0,4.0,0.0,19.0,39.2,4.0,25.0,3288.0
45.0,0.0,96101.0,41.468877,-120.54229,5096.0,0.0,25.56,6.0,79.55,4.0,24.0,5965.0
48.0,0.0,96103.0,39.783747,-120.661032,1839.0,0.0,39.87,0.0,19.6,5.0,35.0,3195.0
40.0,1.0,96104.0,41.505916,-120.152505,857.0,1.0,28.96,0.0,19.55,4.0,40.0,5974.0
47.0,0.0,96105.0,39.872961,-120.198876,650.0,1.0,0.0,18.0,39.15,3.0,60.0,5840.0
45.0,2.0,96106.0,39.745805,-120.580882,88.0,1.0,31.03,0.0,20.1,3.0,23.0,5043.0
35.0,3.0,96107.0,38.42528,-119.475741,1332.0,1.0,24.38,53.0,99.95,3.0,43.0,4447.0
27.0,1.0,96108.0,41.750354,-120.403885,104.0,1.0,26.7,30.0,59.8,3.0,53.0,5381.0
33.0,0.0,96109.0,40.012675,-120.101857,1177.0,0.0,38.93,8.0,49.75,3.0,26.0,6334.0
27.0,0.0,96112.0,41.932207,-120.135941,231.0,1.0,4.01,71.0,108.5,3.0,22.0,4576.0
47.0,0.0,96113.0,40.198234,-120.18089,946.0,1.0,33.7,15.0,60.15,5.0,80.0,4404.0
64.0,0.0,96114.0,40.294034,-120.512622,3093.0,1.0,11.38,0.0,19.05,4.0,28.0,2347.0
27.0,0.0,96117.0,40.507272,-120.338228,385.0,0.0,23.04,82.0,44.55,5.0,45.0,5825.0
59.0,0.0,96118.0,39.637471,-120.226338,1822.0,1.0,18.6,13.0,103.45,5.0,53.0,5640.0
