customerid,gender,age,under30,seniorcitizen,married,dependents,numberofdependents,country,state,city,zipcode,latitude,longitude,population,quarter,referredafriend,numberofreferrals,offer,phoneservice,avgmonthlylongdistancecharges,multiplelines,internetservice,internettype,avgmonthlygbdownload,onlinesecurity,onlinebackup,deviceprotectionplan,premiumtechsupport,streamingtv,streamingmovies,streamingmusic,unlimiteddata,contract,paperlessbilling,paymentmethod,monthlycharge,satisfactionscore,customerstatus,churnlabel,churnscore,cltv,churncategory,churnreason,ingestiondate,customer_joined_date,customer_tenure_months,customers_all_type_services,total_spent_bycustomer_yearly
0750-EBAIU,Male,0.39344262295081966,No,No,No,No,0.0,United States,California,Temecula,0.4210440722068629,0.09777118503249804,0.7005828082209473,0.0290575070767711,Q3,No,0.0,Offer B,Yes,0.6263252650530106,No,Yes,Fiber Optic,0.14117647058823524,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,0.7263681592039801,0.4999999999999999,Stayed,No,0.2637362637362637,0.6152990882810763,,,2025-03-13,2020-11-13 00:00:00,0.7183098591549295,True,0.705527010137481
3571-DPYUH,Male,0.180327868852459,No,No,Yes,Yes,0.3333333333333334,United States,California,Temecula,0.42136932834607255,0.10114785847228563,0.719386641164624,0.43847483709177953,Q3,Yes,0.09090909090909091,Offer B,Yes,0.8751750350070013,Yes,Yes,Fiber Optic,0.8117647058823528,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,0.7606965174129353,0.7499999999999999,Stayed,No,0.48351648351648346,0.8116522125861685,,,2025-03-13,2020-05-13 00:00:00,0.8028169014084507,True,0.8158589084849326
7601-GNDYK,Male,0.5409836065573771,No,No,Yes,Yes,0.3333333333333334,United States,California,Wildomar,0.421857212554887,0.11282652188708897,0.6972392758509178,0.183872561126204,Q3,Yes,0.09090909090909091,Offer C,Yes,0.4170834166833367,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,0.013432835820895606,0.7499999999999999,Stayed,No,0.16483516483516486,0.391594396264176,,,2025-03-13,2022-04-13 00:00:00,0.4788732394366197,False,0.1353978614081378
8067-NIOYM,Female,0.5245901639344263,No,No,Yes,Yes,0.3333333333333334,United States,California,Irvine,0.42299560904212075,0.1238033152039929,0.6497240779540254,0.02613180842373236,Q3,Yes,0.8181818181818181,Offer C,Yes,0.4120824164832967,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,0.028358208955223896,0.9999999999999998,Stayed,No,0.4505494505494505,0.5259061596619968,,,2025-03-13,2023-03-13 00:00:00,0.323943661971831,False,0.14407721149840302
1403-GYAFU,Male,0.45901639344262296,No,No,Yes,Yes,0.22222222222222227,United States,California,Irvine,0.42332086518133033,0.12042121986553944,0.6443388916088307,0.25987423295400575,Q3,Yes,0.4545454545454546,Offer A,Yes,0.9715943188637728,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,0.017910447761194048,0.4999999999999999,Stayed,No,0.6483516483516483,0.5519235045585946,,,2025-03-13,2019-05-13 00:00:00,0.9718309859154929,False,0.33099569504235526
4234-XTNEA,Male,0.09836065573770492,Yes,No,No,No,0.0,United States,California,Irvine,0.42364612132053997,0.12206160999134719,0.6407695090582937,0.16727777038964986,Q3,No,0.0,,Yes,0.7541508301660332,No,Yes,Fiber Optic,0.8588235294117647,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6139303482587065,0.9999999999999998,Joined,No,0.4285714285714285,0.7138092061374249,,,2025-03-13,2025-01-13 00:00:00,0.014084507042253558,True,0.6714345229829192
5348-CAGXB,Male,0.6721311475409837,No,No,No,No,0.0,United States,California,Irvine,0.4249471458773785,0.11954478589294248,0.6398668997517032,0.2136139977582309,Q3,No,0.0,Offer D,Yes,0.6673334666933386,Yes,Yes,Fiber Optic,0.2588235294117647,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7094527363184079,0.7499999999999999,Stayed,No,0.8131868131868131,0.07160329108294411,,,2025-03-13,2024-03-13 00:00:00,0.15492957746478875,True,0.7079572281627553
0621-HJWXJ,Female,0.5737704918032787,No,No,Yes,No,0.0,United States,California,Irvine,0.42559765815579775,0.11814604234885573,0.6498744468871706,0.05974884586887552,Q3,Yes,0.09090909090909091,Offer B,Yes,0.4230846169233846,Yes,Yes,Fiber Optic,0.28235294117647053,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6298507462686567,0.7499999999999999,Stayed,No,0.39560439560439553,0.6619968868134312,,,2025-03-13,2019-12-13 00:00:00,0.8732394366197183,False,0.5676294959033467
5844-QVTAT,Female,0.08196721311475408,Yes,No,Yes,No,0.0,United States,California,Irvine,0.4259229142950074,0.12335436073210093,0.6478524793710154,0.25085016243326935,Q3,Yes,0.7272727272727273,Offer C,Yes,0.17583516703340663,No,Yes,Cable,0.3176470588235294,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,0.4,0.7499999999999999,Stayed,No,0.1758241758241758,0.5054480764954413,,,2025-03-13,2022-06-13 00:00:00,0.4507042253521127,False,0.32141369254270247
8905-IAZPF,Female,0.21311475409836064,No,No,Yes,No,0.0,United States,California,Capistrano Beach,0.4265734265734266,0.09599163284092932,0.6565056179119477,0.07080570701217775,Q3,Yes,0.36363636363636365,,Yes,0.9375875175035007,No,Yes,Fiber Optic,0.1294117647058823,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.7701492537313434,0.4999999999999999,Stayed,No,0.43956043956043955,0.7222592839670892,,,2025-03-13,2019-06-13 00:00:00,0.9577464788732394,True,0.8441188723788364
5394-MEITZ,Female,0.1147540983606557,Yes,No,Yes,No,0.0,United States,California,Corona Del Mar,0.42673605464303144,0.11111267034994371,0.6369546887951699,0.12739137868799516,Q3,Yes,0.4545454545454546,,Yes,0.28005601120224044,No,Yes,Cable,0.49411764705882344,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.6203980099502487,0.9999999999999998,Stayed,No,0.5164835164835164,0.8147653991549921,,,2025-03-13,2020-03-13 00:00:00,0.8309859154929576,True,0.5113873073184279
6859-QNXIQ,Female,0.39344262295081966,No,No,Yes,Yes,0.5555555555555555,United States,California,Costa Mesa,0.4268986827126362,0.11936288650828542,0.6327268486005448,0.4578148450709577,Q3,Yes,0.9090909090909091,,Yes,0.5265053010602121,Yes,Yes,Fiber Optic,0.6235294117647058,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.9437810945273631,0.4999999999999999,Stayed,No,0.19780219780219777,0.7349344007115854,,,2025-03-13,2019-03-13 00:00:00,0.9999999999999999,True,0.8225940841549785
2782-LFZVW,Female,0.5409836065573771,No,No,No,No,0.0,United States,California,Costa Mesa,0.4270613107822411,0.11586321038699693,0.6310310431716137,0.5894902825009024,Q3,No,0.0,Offer D,Yes,0.49149829965993197,Yes,Yes,Cable,0.11764705882352937,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,0.4049751243781095,0.7499999999999999,Stayed,No,0.1758241758241758,0.4173893706915721,,,2025-03-13,2024-04-13 00:00:00,0.14084507042253525,False,0.434453548118317
2866-IKBTM,Female,0.6229508196721312,No,No,No,No,0.0,United States,California,Dana Point,0.4273865669214507,0.09802952255717134,0.6525277660686767,0.26330337975188556,Q3,No,0.0,,Yes,0.8127625525105022,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,0.012935323383084563,0.7499999999999999,Joined,No,0.8241758241758241,0.4369579719813208,,,2025-03-13,2025-02-13 00:00:00,0.0,False,0.2723927232328843
7129-AZJDE,Male,0.6557377049180328,No,No,Yes,Yes,0.11111111111111112,United States,California,Huntington Beach,0.43031387217433736,0.12414563900212,0.6228371234383517,0.5580960161103405,Q3,Yes,0.09090909090909091,Offer C,Yes,0.07081416283256647,No,Yes,Fiber Optic,0.14117647058823524,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.6039800995024875,0.4999999999999999,Stayed,No,0.41758241758241754,0.01578830331331993,,,2025-03-13,2022-05-13 00:00:00,0.4647887323943662,False,0.4273017636439384
2560-PPCHE,Female,0.0491803278688524,Yes,No,No,No,0.0,United States,California,Huntington Beach,0.430639128313547,0.12396894889265153,0.6190980812033787,0.30675190455383095,Q3,No,0.0,,Yes,0.5367073414682937,Yes,Yes,Fiber Optic,0.6941176470588235,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.8636815920398009,0.9999999999999998,Stayed,No,0.7472527472527473,0.8314431843451189,,,2025-03-13,2019-10-13 00:00:00,0.9014084507042253,True,0.7702402444104985
8138-EALND,Male,0.2622950819672131,No,No,No,No,0.0,United States,California,Laguna Hills,0.4312896405919662,0.11174118534824373,0.651287222370228,0.4584417804966089,Q3,No,0.0,,Yes,0.06981396279255847,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,0.014925373134328401,0.9999999999999998,Stayed,No,0.2637362637362637,0.47142539470758277,,,2025-03-13,2023-12-13 00:00:00,0.19718309859154934,False,0.015900569365365935
3580-HYCSP,Male,0.4098360655737705,No,No,Yes,Yes,0.4444444444444445,United States,California,Midway City,0.4316148967311758,0.12636330186824818,0.6247722331102309,0.082157037825104,Q3,Yes,0.9090909090909091,,Yes,0.6603320664132826,Yes,Yes,Fiber Optic,0.6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.9159203980099502,0.4999999999999999,Stayed,No,0.7472527472527473,0.8398932621747832,,,2025-03-13,2019-03-13 00:00:00,0.9999999999999999,True,0.8496042216358839
1352-HNSAW,Female,0.1147540983606557,Yes,No,Yes,Yes,0.3333333333333334,United States,California,Aliso Viejo,0.4317775248007807,0.10795223498636386,0.6498960129578457,0.3916066645135551,Q3,Yes,0.8181818181818181,,Yes,0.6939387877575515,Yes,Yes,Fiber Optic,0.6941176470588235,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.9686567164179103,0.4999999999999999,Stayed,No,0.6593406593406592,0.8072048032021347,,,2025-03-13,2019-03-13 00:00:00,0.9999999999999999,True,0.8980697125399251
2075-PUEPR,Male,0.4426229508196721,No,No,Yes,Yes,0.22222222222222227,United States,California,Newport Coast,0.43194015287038545,0.11135665578991288,0.6410001077314261,0.05306153466192984,Q3,Yes,0.18181818181818182,,Yes,0.49409881976395276,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,0.010945273631840835,0.4999999999999999,Stayed,No,0.48351648351648346,0.721592172559484,,,2025-03-13,2020-08-13 00:00:00,0.7605633802816901,False,0.1603943896681016
1982-FEBTD,Female,0.13114754098360654,Yes,No,Yes,Yes,0.22222222222222227,United States,California,Newport Beach,0.4324280370791999,0.11468889092298667,0.6357529244531644,0.27239394342382733,Q3,Yes,0.09090909090909091,,Yes,0.5109021804360871,Yes,No,,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,0.07313432835820899,0.9999999999999998,Stayed,No,0.8021978021978021,0.8752501667778518,,,2025-03-13,2023-04-13 00:00:00,0.3098591549295775,False,0.20962366338008614
5791-KAJFD,Female,0.639344262295082,No,No,Yes,No,0.0,United States,California,Newport Beach,0.43275329321840955,0.11168133183944079,0.6339564114097977,0.029570454243212974,Q3,Yes,0.18181818181818182,,Yes,0.8573714742948589,Yes,Yes,DSL,0.0941176470588235,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.5024875621890548,0.4999999999999999,Stayed,No,0.6483516483516483,0.9328441183010896,,,2025-03-13,2020-07-13 00:00:00,0.7746478873239435,False,0.6294959033467573
2654-VBVPB,Female,0.0491803278688524,Yes,No,No,No,0.0,United States,California,Newport Beach,0.43291592128801437,0.11340081789872936,0.6305946764847028,0.21013735585234722,Q3,No,0.0,,Yes,0.23664732946589315,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.016417910447761253,0.9999999999999998,Joined,No,0.48351648351648346,0.0015565932844117114,,,2025-03-13,2025-02-13 00:00:00,0.0,False,0.07485071517844744
1154-HYWWO,Male,0.5901639344262295,No,No,No,No,0.0,United States,California,San Clemente,0.4343795739144577,0.09288031350055964,0.6620130779422531,0.3318483196230788,Q3,No,0.0,Offer C,Yes,0.8449689937987599,No,Yes,DSL,0.2588235294117647,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,0.5208955223880597,0.4999999999999999,Stayed,No,0.6813186813186812,0.6648877029130531,,,2025-03-13,2022-01-13 00:00:00,0.5211267605633803,True,0.6380363838355784
2501-XWWTZ,Male,0.5245901639344263,No,No,No,No,0.0,United States,California,San Clemente,0.43454220198406246,0.09745299399902108,0.6645019805665968,0.1452020441894485,Q3,No,0.0,,Yes,0.020204040808161683,No,Yes,Fiber Optic,0.0941176470588235,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.5169154228855721,0.9999999999999998,Stayed,No,0.31868131868131866,0.118301089615299,,,2025-03-13,2024-04-13 00:00:00,0.14084507042253525,False,0.34897930842938485
3716-UVSPD,Male,0.5737704918032787,No,No,No,No,0.0,United States,California,San Juan Capistrano,0.4348674581232721,0.10265663466577063,0.6626933984378061,0.32591143112259435,Q3,No,0.0,,Yes,0.2994598919783957,No,Yes,DSL,0.05882352941176469,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.30895522388059704,0.4999999999999999,Joined,No,0.43956043956043955,0.4905492550589281,,,2025-03-13,2025-02-13 00:00:00,0.0,False,0.3007915567282322
6815-ABQFQ,Male,0.5573770491803279,No,No,Yes,No,0.0,United States,California,Silverado,0.435030086192877,0.1303932609414179,0.659457696421151,0.01755419191823243,Q3,Yes,0.09090909090909091,,Yes,0.28865773154630925,Yes,Yes,Fiber Optic,0.2941176470588235,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.8855721393034826,0.4999999999999999,Stayed,No,0.7142857142857142,0.8443406715588169,,,2025-03-13,2020-07-13 00:00:00,0.7746478873239435,True,0.6994167476739342
7343-EOBEU,Male,0.0,Yes,No,Yes,No,0.0,United States,California,Laguna Niguel,0.43519271426248174,0.10346460387874123,0.652937224630708,0.5898132492353287,Q3,Yes,0.8181818181818181,Offer E,Yes,0.28205641128225645,Yes,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.05323383084577116,0.9999999999999998,Joined,No,0.24175824175824173,0.796975761618857,,,2025-03-13,2024-12-13 00:00:00,0.02816901408450706,False,0.11630329120955424
3701-SFMUH,Male,0.7213114754098361,No,No,Yes,Yes,0.3333333333333334,United States,California,Trabuco Canyon,0.4355179704016914,0.11431605565589603,0.6661765167056426,0.30640993977620307,Q3,Yes,0.5454545454545454,Offer E,Yes,0.10342068413682731,No,Yes,Cable,0.6,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.5119402985074627,0.4999999999999999,Stayed,No,0.49450549450549447,0.5165665999555259,,,2025-03-13,2024-08-13 00:00:00,0.08450704225352118,True,0.37439244549368145
6103-LIANB,Male,0.4918032786885246,No,No,Yes,Yes,0.11111111111111112,United States,California,Westminster,0.43616848268011066,0.1272299551608984,0.6240024826702278,0.8379941865987803,Q3,Yes,0.2727272727272727,,Yes,0.8219643928785758,Yes,Yes,Fiber Optic,0.188235294117647,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.808457711442786,0.7499999999999999,Stayed,No,0.32967032967032966,0.5737158105403601,,,2025-03-13,2020-04-13 00:00:00,0.8169014084507041,True,0.8307179558394668
7319-VENRZ,Male,0.0,Yes,No,No,No,0.0,United States,California,Rancho Santa Margarita,0.4369816230281347,0.11362875026617814,0.6617854470770113,0.4006877291638961,Q3,No,0.0,Offer E,Yes,0.6369273854770954,No,Yes,Cable,0.6823529411764705,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.45820895522388055,0.7499999999999999,Stayed,No,0.3846153846153846,0.4462975316877918,,,2025-03-13,2024-08-13 00:00:00,0.08450704225352118,True,0.5220802666296348
5846-NEQVZ,Male,0.0,Yes,No,Yes,No,0.0,United States,California,Mission Viejo,0.4374695072369491,0.11227763438096111,0.6564301366645854,0.44037464141193455,Q3,Yes,0.2727272727272727,,Yes,0.04860972194438884,No,Yes,Cable,0.6823529411764705,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.5233830845771144,0.7499999999999999,Stayed,No,0.21978021978021972,0.7393818100956193,,,2025-03-13,2019-04-13 00:00:00,0.9859154929577464,False,0.36335231217886405
6967-QIQRV,Male,0.06557377049180324,Yes,No,Yes,Yes,0.11111111111111112,United States,California,Mission Viejo,0.437632135306554,0.1117444810121388,0.6585683433231393,0.4390067823014229,Q3,Yes,0.7272727272727273,,Yes,0.04240848169633926,No,Yes,Fiber Optic,0.3529411764705882,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,0.8323383084577115,0.4999999999999999,Stayed,No,0.25274725274725274,0.37891927951967974,,,2025-03-13,2023-12-13 00:00:00,0.19718309859154934,True,0.576794889598667
5781-RFZRP,Male,0.2459016393442623,No,No,Yes,No,0.0,United States,California,Ladera Ranch,0.43795739144576357,0.10773185075235259,0.6589836385740236,0.003220168322662781,Q3,Yes,0.6363636363636364,,Yes,0.6879375875175036,Yes,Yes,DSL,0.05882352941176469,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,0.5497512437810945,0.4999999999999999,Stayed,No,0.2857142857142857,0.7622859684233934,,,2025-03-13,2019-04-13 00:00:00,0.9859154929577464,True,0.6036661574781281
0308-IVGOK,Female,0.06557377049180324,Yes,No,No,No,0.0,United States,California,Santa Ana,0.43942104407220695,0.12680938592319907,0.6326621503885207,0.6649315120542585,Q3,No,0.0,,No,0.0,No,Yes,DSL,0.6941176470588235,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,0.22039800995024877,0.9999999999999998,Stayed,No,0.6263736263736264,0.028908160996219623,,,2025-03-13,2024-04-13 00:00:00,0.14084507042253525,False,0.13505068740452714
7293-LSCDV,Female,0.21311475409836064,No,No,Yes,Yes,0.3333333333333334,United States,California,Santa Ana,0.4395836721418117,0.12375122245210407,0.6325693569284623,0.866092292493873,Q3,Yes,0.18181818181818182,,Yes,0.4736947389477895,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,0.009950248756218971,0.7499999999999999,Stayed,No,0.5164835164835164,0.9186124082721814,,,2025-03-13,2020-03-13 00:00:00,0.8309859154929576,False,0.15261769198722397
5756-JYOJT,Female,0.5901639344262295,No,No,No,No,0.0,United States,California,Santa Ana,0.43990892828102135,0.12864411390707436,0.6350949614437237,0.3597089499781523,Q3,No,0.0,,Yes,0.10002000400080013,No,Yes,Cable,0.2705882352941176,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,0.464179104477612,0.4999999999999999,Stayed,No,0.48351648351648346,0.26751167444963303,,,2025-03-13,2024-04-13 00:00:00,0.14084507042253525,False,0.3398833495347869
9548-LIGTA,Male,0.1147540983606557,Yes,No,Yes,No,0.0,United States,California,Tustin,0.4519434054317776,0.12544508738240207,0.6413004498899988,0.5229306381442711,Q3,Yes,0.18181818181818182,,Yes,0.40688137627525506,No,Yes,Cable,0.6,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,0.6248756218905472,0.4999999999999999,Stayed,No,0.16483516483516486,0.4600845007782966,,,2025-03-13,2020-02-13 00:00:00,0.8450704225352113,True,0.5585335370087489
5150-LJNSR,Male,0.13114754098360654,Yes,No,Yes,Yes,0.3333333333333334,United States,California,Tustin,0.4522686615709872,0.12573648785776437,0.6446401241097699,0.16607139464635143,Q3,Yes,0.2727272727272727,Offer C,Yes,0.7299459891978396,Yes,Yes,Fiber Optic,0.6941176470588235,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,0.7940298507462686,0.7499999999999999,Stayed,No,0.8241758241758241,0.5605959528574604,,,2025-03-13,2022-08-13 00:00:00,0.4225352112676056,True,0.788709901402583
8270-RKSAP,Male,0.180327868852459,No,No,No,No,0.0,United States,California,Anaheim,0.4553585948934787,0.1370523093089004,0.62810893952211,0.5750897657541274,Q3,No,0.0,Offer E,Yes,0.8143628725745149,No,Yes,Fiber Optic,0.6117647058823529,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5199004975124378,0.4999999999999999,Stayed,No,0.3516483516483516,0.2657327106960195,,,2025-03-13,2024-06-13 00:00:00,0.11267605633802824,False,0.6267185113178726
2640-LYMOV,Male,0.6557377049180328,No,No,No,No,0.0,United States,California,Anaheim,0.4558464791022931,0.13418369966763755,0.6259075185554765,0.7724794346182342,Q3,No,0.0,Offer E,Yes,0.1922384476895379,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.013930348258706482,0.7499999999999999,Joined,No,0.6593406593406592,0.22325995107849672,,,2025-03-13,2025-01-13 00:00:00,0.014084507042253558,False,0.0577003194000833
1423-BMPBQ,Female,0.7049180327868853,No,No,Yes,Yes,0.11111111111111112,United States,California,Anaheim,0.45649699138071237,0.13763372820702366,0.6504152804118447,0.1863518057640063,Q3,Yes,0.09090909090909091,Offer E,Yes,0.5657131426285258,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.007462686567164256,0.7499999999999999,Joined,No,0.4285714285714285,0.08828107627307091,,,2025-03-13,2025-02-13 00:00:00,0.0,False,0.18282183030134702
2393-DIVAI,Female,0.3442622950819672,No,No,No,No,0.0,United States,California,Brea,0.4586111562855749,0.14611177042107668,0.6369384647786992,0.3233846913767882,Q3,No,0.0,Offer E,Yes,0.30746149229845965,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.017412935323383116,0.4999999999999999,Joined,No,0.1758241758241758,0.7943073159884366,,,2025-03-13,2024-12-13 00:00:00,0.02816901408450706,False,0.10012498264129976
4568-KNYWR,Male,0.6065573770491803,No,No,No,No,0.0,United States,California,Fullerton,0.46023743698162306,0.1407732201581094,0.633715029701327,0.32848566597640444,Q3,No,0.0,,Yes,0.9249849969994,No,Yes,Cable,0.11764705882352937,Yes,Yes,No,No,Yes,No,No,No,Two Year,Yes,Credit Card,0.44776119402985076,0.7499999999999999,Stayed,No,0.41758241758241754,0.993551256393151,,,2025-03-13,2020-11-13 00:00:00,0.7183098591549295,True,0.6147757255936677
