,churnreason,event_timestamp,customer_ids,gender,age,satisfactionscore,monthlycharge,avgmonthlygbdownload,churnlabel,avgmonthlylongdistancecharges,customerid,customer_tenure_months,customers_all_type_services,total_spent_bycustomer_yearly
13943,Price too high,,14308,Male,0.819672131147541,0.0,0.8323383084577115,0.0705882352941176,Yes,0.1588317663532706,7056-IMHCC,0.732394366197183,True,0.6172059436189418
13944,Limited range of services,,14309,Male,1.0,0.0,0.7517412935323382,0.3529411764705882,Yes,0.4428885777155431,8749-JMNKX,0.704225352112676,True,0.6595611720594362
13945,Extra data charges,,14310,Male,0.7704918032786886,0.4999999999999999,0.854726368159204,0.0235294117647058,Yes,0.1206241248249649,0917-EZOLA,1.0,True,0.619566726843494
13946,Network reliability,,14311,Male,0.9836065573770494,0.0,0.727860696517413,0.1294117647058823,Yes,0.0918183636727345,8414-MYSHR,0.0563380281690141,True,0.5210387446188031
13947,Attitude of support person,,14312,Male,1.0,0.4999999999999999,0.5681592039800994,0.2117647058823529,Yes,0.5699139827965592,4988-IQIGL,0.0,False,0.5755450631856687
13948,Extra data charges,,14313,Female,0.9672131147540984,0.2499999999999999,0.6621890547263681,0.0588235294117646,Yes,0.082016403280656,4706-AXVKM,0.1408450704225352,False,0.4718094709068184
13949,Price too high,,14314,Female,0.7868852459016393,0.4999999999999999,0.764179104477612,0.0470588235294117,Yes,0.6313262652530506,5889-JTMUL,0.6901408450704225,True,0.7336481044299403
13950,Product dissatisfaction,,14315,Male,0.8852459016393444,0.0,0.3194029850746269,0.3294117647058823,Yes,0.373874774954991,9026-RNUJS,0.0563380281690141,False,0.3339119566726843
13951,Moved,,14316,Male,0.918032786885246,0.0,0.7119402985074627,0.1411764705882352,Yes,0.7273454690938188,1624-NALOJ,0.0563380281690141,False,0.7305235383974449
13952,Competitor had better devices,,14317,Male,0.7868852459016393,0.0,0.8079601990049752,0.176470588235294,Yes,0.2132426485297059,6210-KBBPI,0.1126760563380282,True,0.6190806832384391
13953,Competitor offered more data,,14318,Female,0.918032786885246,0.0,0.5169154228855721,0.3294117647058823,Yes,0.1910382076415283,2260-USTRB,0.0140845070422535,False,0.4082766282460769
13954,Competitor offered more data,,14319,Male,1.0,0.2499999999999999,0.6562189054726368,0.2588235294117647,Yes,0.8717743548709742,8623-TMRBY,0.704225352112676,False,0.7417719761144286
13955,Product dissatisfaction,,14320,Male,0.8688524590163935,0.0,0.8706467661691542,0.2117647058823529,Yes,0.0252050410082016,6900-PXRMS,0.352112676056338,True,0.5975558950145814
13956,Service dissatisfaction,,14321,Female,0.8360655737704918,0.2499999999999999,0.2995024875621891,0.1411764705882352,Yes,0.0,3346-BRMIS,0.2394366197183098,False,0.1902513539786141
13957,Limited range of services,,14322,Female,0.8852459016393444,0.0,0.3114427860696517,0.1058823529411764,Yes,0.4848969793958791,2722-JMONI,0.0,False,0.3668934870156922
13958,Competitor had better devices,,14323,Female,0.918032786885246,0.0,0.3174129353233831,0.2352941176470588,Yes,0.1372274454890978,7579-OOPEC,0.0140845070422535,False,0.2503818914039716
13959,Extra data charges,,14324,Male,0.8360655737704918,0.4999999999999999,0.772636815920398,0.2470588235294117,Yes,0.707741548309662,1771-OADNZ,0.3943661971830985,False,0.7660741563671714
13960,Price too high,,14325,Female,0.9508196721311476,0.2499999999999999,0.0696517412935324,0.176470588235294,Yes,0.0,0612-RTZZA,0.0,False,0.0298569643105124
13961,Competitor made better offer,,14326,Male,1.0,0.0,0.8233830845771144,0.2588235294117647,Yes,0.1072214442888577,4433-JCGCG,0.6338028169014084,True,0.5930426329676434
13962,Competitor made better offer,,14327,Female,0.9672131147540984,0.4999999999999999,0.5263681592039802,0.2588235294117647,Yes,0.4950990198039607,9488-HGMJH,0.0,False,0.5204138314123039
13963,Attitude of support person,,14328,Female,0.819672131147541,0.0,0.6059701492537314,0.0588235294117646,Yes,0.2364472894578915,4818-QIUFN,0.2676056338028169,False,0.4861824746562976
13964,Competitor offered more data,,14329,Male,0.8524590163934427,0.4999999999999999,0.618407960199005,0.0352941176470587,Yes,0.9725945189037808,6961-VCPMC,0.6338028169014084,False,0.7503818914039719
13965,Lack of affordable download/upload speed,,14330,Male,0.8360655737704918,0.0,0.7522388059701492,0.1647058823529411,Yes,0.5039007801560312,4424-TKOPW,0.0140845070422535,True,0.681085960283294
13966,Service dissatisfaction,,14331,Female,0.7704918032786886,0.0,0.3736318407960198,0.2588235294117647,Yes,0.524504900980196,4201-JMNGR,0.0,False,0.4240383280099986
13967,Competitor had better devices,,14332,Male,0.9508196721311476,0.0,0.7975124378109453,0.2470588235294117,Yes,0.841368273654731,1866-RZZQS,0.5633802816901408,True,0.8298153034300793
13968,Competitor offered higher download speeds,,14333,Male,0.8524590163934427,0.0,0.6084577114427862,0.176470588235294,Yes,0.6007201440288058,8631-NBHFZ,0.9154929577464788,True,0.6143591167893349
13969,Competitor offered more data,,14334,Male,0.8032786885245902,0.4999999999999999,0.8273631840796021,0.2941176470588235,Yes,0.7939587917583516,4958-XCBDQ,0.4788732394366197,True,0.8341896958755728
13970,Competitor made better offer,,14335,Male,0.8524590163934427,0.2499999999999999,0.7119402985074627,0.2823529411764705,Yes,0.3376675335067013,8337-UPOAQ,0.1267605633802817,False,0.5952645465907512
13971,Attitude of support person,,14336,Female,0.9836065573770494,0.4999999999999999,0.7263681592039801,0.3176470588235294,Yes,0.6939387877575515,6712-OAWRH,0.352112676056338,True,0.7289959727815581
13972,Competitor offered more data,,14337,Female,1.0,0.0,0.6686567164179105,0.2470588235294117,Yes,0.0472094418883776,5914-DVBWJ,0.2394366197183098,False,0.4642410776281072
13973,Competitor offered more data,,14338,Male,0.7540983606557378,0.2499999999999999,0.5313432835820896,0.1411764705882352,Yes,0.5693138627725545,8644-XLFBW,0.0,False,0.5496458825163173
13974,Price too high,,14339,Female,0.8360655737704918,0.2499999999999999,0.5567164179104478,0.2705882352941176,Yes,0.9791958391678336,1833-VGRUM,0.0,False,0.7096236633800862
13975,Product dissatisfaction,,14340,Male,0.8032786885245902,0.0,0.8233830845771144,0.2352941176470588,Yes,0.625125025005001,8374-XGEJJ,0.5915492957746479,True,0.7728093320372171
13976,Competitor made better offer,,14341,Male,1.0,0.0,0.7044776119402985,0.2941176470588235,Yes,0.672734546909382,6946-LMSQS,0.3380281690140845,False,0.7063602277461465
13977,Lack of affordable download/upload speed,,14342,Male,0.9508196721311476,0.4999999999999999,0.7786069651741293,0.0352941176470587,Yes,0.332266453290658,4039-HEUNW,0.4929577464788732,True,0.6399111234550756
13978,Long distance charges,,14343,Male,0.7540983606557378,0.2499999999999999,0.5233830845771144,0.1529411764705882,Yes,0.9921984396879376,0812-WUPTB,0.0,False,0.6908762671851132
13979,Don't know,,14344,Male,0.7704918032786886,0.2499999999999999,0.9323383084577116,0.3411764705882352,Yes,0.900980196039208,2403-BCASL,0.5633802816901408,True,0.9445910290237468
13980,Moved,,14345,Male,0.8360655737704918,0.4999999999999999,0.5059701492537313,0.1411764705882352,Yes,0.3238647729545909,3871-IKPYH,0.0,False,0.4467435078461324
13981,Competitor made better offer,,14346,Female,0.819672131147541,0.2499999999999999,0.6,0.1647058823529411,Yes,0.879375875175035,1304-NECVQ,0.0140845070422535,False,0.7051798361338703
13982,Attitude of support person,,14347,Male,0.7704918032786886,0.2499999999999999,0.7756218905472636,0.0235294117647058,Yes,0.6473294658931786,5655-JSMZM,0.676056338028169,True,0.7471878905707541
13983,Competitor offered more data,,14348,Female,0.918032786885246,0.0,0.5587064676616916,0.3176470588235294,Yes,0.1782356471294259,4505-EXZHB,0.0704225352112676,False,0.4329954173031524
13984,Competitor made better offer,,14349,Female,0.918032786885246,0.0,0.6597014925373134,0.1411764705882352,Yes,0.4286857371474294,8972-HJWNV,0.0845070422535211,False,0.5904041105402027
13985,Price too high,,14350,Female,0.7868852459016393,0.0,0.672139303482587,0.176470588235294,Yes,0.5859171834366873,2860-RANUS,0.2676056338028169,False,0.6536592139980558
13986,Lack of affordable download/upload speed,,14351,Female,0.918032786885246,0.2499999999999999,0.8283582089552238,0.0941176470588235,Yes,0.6699339867973595,0406-BPDVR,0.7464788732394365,True,0.7918344674350786
13987,Extra data charges,,14352,Female,0.9016393442622952,0.4999999999999999,0.5109452736318407,0.2470588235294117,Yes,0.3064612922584516,5276-KQWHG,0.0140845070422535,False,0.4441744202194139
13988,Don't know,,14353,Female,0.9016393442622952,0.2499999999999999,0.2194029850746268,0.0823529411764705,Yes,0.0,9667-EQRXU,0.4084507042253521,False,0.1343563393973058
13989,Competitor had better devices,,14354,Male,0.7868852459016393,0.0,0.8004975124378109,0.0588235294117646,Yes,0.0636127225445088,0946-CLJTI,0.8028169014084507,True,0.5619358422441328
13990,Competitor offered more data,,14355,Female,0.9016393442622952,0.0,0.8154228855721393,0.2823529411764705,Yes,0.4266853370674134,0324-BRPCJ,0.943661971830986,True,0.6983752256631024
13991,Price too high,,14356,Female,0.819672131147541,0.2499999999999999,0.7492537313432835,0.1411764705882352,Yes,0.2676535307061413,9189-JWSHV,0.323943661971831,True,0.5970004166088043
13992,Service dissatisfaction,,14357,Male,0.8360655737704918,0.0,0.7691542288557214,0.0823529411764705,Yes,0.7899579915983197,0576-WNXXC,0.3661971830985915,False,0.7921816414386891
13993,Competitor had better devices,,14358,Female,0.9836065573770494,0.0,0.0606965174129353,0.1294117647058823,Yes,0.0,5482-PLVPE,0.0140845070422535,False,0.0236078322455214
13994,Attitude of support person,,14359,Female,0.9344262295081968,0.0,0.8,0.188235294117647,Yes,0.4196839367873575,4902-OHLSK,0.3943661971830985,True,0.6851826135258994
13995,Competitor offered more data,,14360,Male,0.9672131147540984,0.2499999999999999,0.6134328358208956,0.1647058823529411,Yes,0.1332266453290657,0495-ZBNGW,0.0563380281690141,False,0.4555617275378419
13996,Competitor made better offer,,14361,Female,0.9836065573770494,0.2499999999999999,0.8462686567164179,0.1176470588235293,Yes,0.5629125825165033,2357-COQEK,0.380281690140845,True,0.7671851131787253
13997,Attitude of support person,,14362,Male,0.8852459016393444,0.4999999999999999,0.8427860696517413,0.3058823529411764,Yes,0.0646129225845169,2034-CGRHZ,0.323943661971831,True,0.5917928065546453
13998,Limited range of services,,14363,Female,0.9016393442622952,0.2499999999999999,0.908457711442786,0.1529411764705882,Yes,0.1750350070014002,9360-AHGNL,0.5915492957746479,True,0.675947785029857
13999,Long distance charges,,14364,Male,0.8852459016393444,0.0,0.4791044776119403,0.2823529411764705,Yes,0.1114222844568913,5485-WUYWF,0.0140845070422535,True,0.3542563532842661
14000,Extra data charges,,14365,Male,0.8524590163934427,0.2499999999999999,0.8139303482587065,0.1647058823529411,Yes,0.9971994398879775,2632-UCGVD,0.9154929577464788,True,0.8953617553117623
14001,Don't know,,14366,Female,0.8032786885245902,0.2499999999999999,0.8726368159203981,0.1294117647058823,Yes,0.5551110222044409,6425-YQLLO,0.9154929577464788,True,0.7828773781419247
14002,Attitude of support person,,14367,Female,0.8360655737704918,0.0,0.5537313432835822,0.0235294117647058,Yes,0.3086617323464692,2091-RFFBA,0.4225352112676056,False,0.4747951673378697
14003,Attitude of service provider,,14368,Female,0.7704918032786886,0.2499999999999999,0.7791044776119402,0.0235294117647058,Yes,0.0660132026405281,6899-PPEEA,0.5070422535211268,True,0.5478405776975419
14004,Attitude of support person,,14369,Male,0.7540983606557378,0.4999999999999999,0.8258706467661692,0.3529411764705882,Yes,0.5797159431886377,4597-NUCQV,0.323943661971831,True,0.7587835022913483
14005,Attitude of support person,,14370,Male,0.9672131147540984,0.2499999999999999,0.2577114427860696,0.2941176470588235,Yes,0.8733746749349869,3754-DXMRT,0.0140845070422535,False,0.4642410776281072
14006,Competitor offered more data,,14371,Female,0.9016393442622952,0.4999999999999999,0.572139303482587,0.0705882352941176,Yes,0.2760552110422084,7130-VTEWQ,0.0985915492957746,False,0.4763227329537564
14007,Competitor had better devices,,14372,Male,0.9672131147540984,0.0,0.617412935323383,0.2470588235294117,Yes,0.3502700540108022,7903-CMPEY,0.0,False,0.5336758783502291
14008,Attitude of support person,,14373,Female,0.9836065573770494,0.2499999999999999,0.6228855721393034,0.0235294117647058,Yes,0.8669733946789359,1704-NRWYE,0.1126760563380282,True,0.7168448826551868
14009,Attitude of support person,,14374,Female,0.9344262295081968,0.2499999999999999,0.7223880597014924,0.176470588235294,Yes,0.8977795559111823,7481-ATQQS,0.676056338028169,False,0.7969726426885154
14010,Competitor made better offer,,14375,Male,0.7868852459016393,0.4999999999999999,0.0681592039800995,0.1058823529411764,Yes,0.0,0023-HGHWL,0.0,False,0.0288154422996805
14011,Service dissatisfaction,,14376,Female,1.0,0.0,0.7054726368159204,0.3294117647058823,Yes,0.6075215043008602,1792-UXAFY,0.2253521126760563,True,0.684418830717956
14012,Price too high,,14377,Male,0.9508196721311476,0.2499999999999999,0.6134328358208956,0.0352941176470587,Yes,0.0596119223844768,6161-UUUTA,0.028169014084507,True,0.4300097208721012
14013,Product dissatisfaction,,14378,Female,0.8852459016393444,0.0,0.81044776119403,0.0941176470588235,Yes,0.872374474894979,6543-XRMYR,0.4084507042253521,True,0.8496042216358839
14014,Competitor offered more data,,14379,Male,0.9016393442622952,0.0,0.6517412935323383,0.2117647058823529,Yes,0.916983396679336,2479-BRAMR,0.5633802816901408,False,0.7543396750451326
14015,Attitude of support person,,14380,Female,0.9344262295081968,0.0,0.5562189054726369,0.2470588235294117,Yes,0.058011602320464,3714-JTVOV,0.5774647887323944,False,0.3895292320511041
14016,Competitor made better offer,,14381,Female,0.9672131147540984,0.0,0.7383084577114428,0.0705882352941176,Yes,0.515503100620124,8580-QVLOC,1.0,True,0.6753923066240799
14017,Competitor made better offer,,14382,Female,0.9672131147540984,0.4999999999999999,0.808955223880597,0.1647058823529411,Yes,0.0256051210242048,2012-NWRPA,0.1408450704225352,True,0.55464518816831
14018,Price too high,,14383,Male,0.7704918032786886,0.0,0.6268656716417911,0.3058823529411764,Yes,0.1004200840168033,8808-ELEHO,0.0985915492957746,False,0.4535481183169004
14019,Product dissatisfaction,,14384,Female,0.819672131147541,0.0,0.3213930348258706,0.0235294117647058,Yes,0.4512902580516102,9058-CBREO,0.0,False,0.3621719205665879
14020,Competitor had better devices,,14385,Female,0.9016393442622952,0.0,0.6666666666666666,0.2941176470588235,Yes,0.6235247049409882,8063-GBATB,0.3661971830985915,False,0.6628940424940981
14021,Competitor had better devices,,14386,Female,0.8032786885245902,0.0,0.6646766169154228,0.0823529411764705,Yes,0.3274654930986197,1069-XAIEM,0.0,False,0.5587418414109151
14022,Attitude of support person,,14387,Female,0.8032786885245902,0.0,0.6094527363184079,0.1176470588235293,Yes,0.9155831166233248,6987-XQSJT,0.7464788732394365,False,0.7243438411331762
14023,Lack of affordable download/upload speed,,14388,Female,0.8032786885245902,0.0,0.5636815920398011,0.3411764705882352,Yes,0.5247049409881976,0722-TROQR,0.0422535211267606,False,0.5567282321899737
14024,Price too high,,14389,Female,0.918032786885246,0.0,0.8412935323383084,0.3529411764705882,Yes,0.7301460292058412,6402-ZFPPI,0.3380281690140845,True,0.8217608665463132
14025,Network reliability,,14390,Male,0.8852459016393444,0.0,0.6527363184079601,0.1529411764705882,Yes,0.2008401680336067,9965-YOKZB,0.1126760563380282,False,0.5064574364671572
14026,,,14391,Male,0.819672131147541,0.9999999999999998,0.0656716417910447,0.0,No,0.4438887777555511,3836-FZSDJ,0.9859154929577464,False,0.181155395084016
14027,Don't know,,14392,Female,0.8688524590163935,0.4999999999999999,0.6970149253731343,0.1294117647058823,Yes,0.338867773554711,0504-HHAPI,0.3661971830985915,False,0.5852659352867657
14028,Attitude of support person,,14393,Female,0.8032786885245902,0.0,0.8199004975124379,0.3411764705882352,Yes,0.6763352670534107,3791-LGQCY,0.7746478873239435,True,0.788154422996806
14029,Attitude of support person,,14394,Female,0.9016393442622952,0.4999999999999999,0.6199004975124378,0.0352941176470587,Yes,0.4340868173634726,8166-ZZTFS,0.9154929577464788,True,0.5645049298708513
14030,Attitude of service provider,,14395,Male,0.8524590163934427,0.0,0.6029850746268657,0.2588235294117647,Yes,0.041008201640328,2956-GGUCQ,0.323943661971831,False,0.4162616303291209
14031,Competitor had better devices,,14396,Male,0.918032786885246,0.0,0.2074626865671642,0.0588235294117646,Yes,0.0,2778-OCLGR,0.323943661971831,False,0.1260241633106513
14032,Competitor made better offer,,14397,Female,0.7704918032786886,0.0,0.8756218905472637,0.3529411764705882,Yes,0.373874774954991,7067-KSAZT,0.9014084507042252,True,0.7220524927093459
14033,Product dissatisfaction,,14398,Male,0.9344262295081968,0.0,0.7537313432835822,0.3411764705882352,Yes,0.4370874174834967,9300-AGZNL,0.0,True,0.658936258852937
14034,Service dissatisfaction,,14399,Female,0.7868852459016393,0.2499999999999999,0.7124378109452736,0.0705882352941176,Yes,0.0856171234246849,1112-CUNAO,0.1971830985915493,False,0.5081238716844882
14035,Price too high,,14400,Female,0.9836065573770494,0.4999999999999999,0.8681592039800995,0.176470588235294,Yes,0.903380676135227,3389-YGYAI,0.0985915492957746,True,0.9006388001666437
